,day,name,rating
1252,2022-06-13,릴리 슈슈의 모든 것,8.12
1253,2022-06-13,하나와 앨리스,8.11
1254,2022-06-13,원더풀 라이프,8.00
1255,2022-06-13,환상의 빛,7.99
1256,2022-06-13,밀양,7.95
1257,2022-06-13,애프터 양,7.86
1258,2022-06-13,카페 소사이어티,7.69
1259,2022-06-13,디어 에반 핸슨,7.47
1260,2022-06-13,닥터 스트레인지: 대혼돈의 멀티버스,7.33
1261,2022-06-13,아사코,7.28
1262,2022-06-13,그대가 조국,7.18
1263,2022-06-13,신비한 동물들과 덤블도어의 비밀,6.51
1264,2022-06-13,박쥐,6.32
1265,2022-06-13,쥬라기 월드: 도미니언,6.20
1266,2022-06-13,브로커,5.51
1267,2022-06-13,일진,4.75
1268,2022-06-13,서울괴담,4.23
1269,2022-06-14,범죄도시2,9.50
1270,2022-06-14,씽2게더,9.39
1271,2022-06-14,극장판 주술회전 0,9.25
1272,2022-06-14,피아니스트의 전설,9.25
1273,2022-06-14,어느 가족,9.20
1274,2022-06-14,해피 투게더,9.19
1275,2022-06-14,코다,9.13
1276,2022-06-14,러브레터,9.13
1277,2022-06-14,델마와 루이스,9.01
1278,2022-06-14,이별의 아침에 약속의 꽃을 장식하자,8.97
1279,2022-06-14,중경삼림,8.90
1280,2022-06-14,그렇게 아버지가 된다,8.87
1281,2022-06-14,천로역정: 천국을 찾아서,8.86
1282,2022-06-14,화양연화,8.81
1283,2022-06-14,아메리칸 셰프,8.75
1284,2022-06-14,배드 가이즈,8.70
1285,2022-06-14,걸어도 걸어도,8.63
1286,2022-06-14,라라랜드,8.62
1287,2022-06-14,태풍이 지나가고,8.60
1288,2022-06-14,드라이브 마이 카,8.41
1289,2022-06-14,어나더 라운드,8.30
1290,2022-06-14,우연과 상상,8.12
1291,2022-06-14,릴리 슈슈의 모든 것,8.12
1292,2022-06-14,하나와 앨리스,8.11
1293,2022-06-14,원더풀 라이프,8.00
1294,2022-06-14,환상의 빛,8.00
1295,2022-06-14,루이스 웨인: 사랑을 그린 고양이 화가,7.98
1296,2022-06-14,밀양,7.95
1297,2022-06-14,애프터 양,7.95
1298,2022-06-14,카페 소사이어티,7.69
1299,2022-06-14,디어 에반 핸슨,7.47
1300,2022-06-14,닥터 스트레인지: 대혼돈의 멀티버스,7.33
1301,2022-06-14,아사코,7.28
1302,2022-06-14,그대가 조국,7.18
1303,2022-06-14,신비한 동물들과 덤블도어의 비밀,6.51
1304,2022-06-14,박쥐,6.32
1305,2022-06-14,쥬라기 월드: 도미니언,6.20
1306,2022-06-14,브로커,5.49
1307,2022-06-14,일진,4.75
1308,2022-06-14,서울괴담,4.23
1309,2022-06-15,범죄도시2,9.50
1310,2022-06-15,씽2게더,9.39
1311,2022-06-15,극장판 주술회전 0,9.25
1312,2022-06-15,피아니스트의 전설,9.25
1313,2022-06-15,어느 가족,9.20
1314,2022-06-15,카시오페아,9.19
1315,2022-06-15,해피 투게더,9.19
1316,2022-06-15,코다,9.13
1317,2022-06-15,러브레터,9.13
1318,2022-06-15,델마와 루이스,9.01
1319,2022-06-15,이별의 아침에 약속의 꽃을 장식하자,8.97
1320,2022-06-15,중경삼림,8.90
1321,2022-06-15,그렇게 아버지가 된다,8.87
1322,2022-06-15,천로역정: 천국을 찾아서,8.86
1323,2022-06-15,화양연화,8.81
1324,2022-06-15,아메리칸 셰프,8.75
1325,2022-06-15,배드 가이즈,8.69
1326,2022-06-15,걸어도 걸어도,8.63
1327,2022-06-15,라라랜드,8.62
1328,2022-06-15,태풍이 지나가고,8.60
1329,2022-06-15,드라이브 마이 카,8.42
1330,2022-06-15,어나더 라운드,8.30
1331,2022-06-15,우연과 상상,8.14
1332,2022-06-15,릴리 슈슈의 모든 것,8.12
1333,2022-06-15,하나와 앨리스,8.11
1334,2022-06-15,원더풀 라이프,8.00
1335,2022-06-15,환상의 빛,8.00
1336,2022-06-15,루이스 웨인: 사랑을 그린 고양이 화가,7.98
1337,2022-06-15,애프터 양,7.95
1338,2022-06-15,밀양,7.95
1339,2022-06-15,카페 소사이어티,7.69
1340,2022-06-15,디어 에반 핸슨,7.47
1341,2022-06-15,마녀(魔女) Part2. The Other One,7.39
1342,2022-06-15,닥터 스트레인지: 대혼돈의 멀티버스,7.33
1343,2022-06-15,아사코,7.28
1344,2022-06-15,그대가 조국,7.17
1345,2022-06-15,신비한 동물들과 덤블도어의 비밀,6.51
1346,2022-06-15,박쥐,6.32
1347,2022-06-15,쥬라기 월드: 도미니언,6.20
1348,2022-06-15,브로커,5.48
1349,2022-06-15,일진,4.75
1350,2022-06-16,범죄도시2,9.50
1351,2022-06-16,씽2게더,9.39
1352,2022-06-16,극장판 주술회전 0,9.25
1353,2022-06-16,피아니스트의 전설,9.25
1354,2022-06-16,어느 가족,9.20
1355,2022-06-16,해피 투게더,9.19
1356,2022-06-16,카시오페아,9.16
1357,2022-06-16,코다,9.13
1358,2022-06-16,러브레터,9.13
1359,2022-06-16,델마와 루이스,9.01
1360,2022-06-16,이별의 아침에 약속의 꽃을 장식하자,8.97
1361,2022-06-16,중경삼림,8.90
1362,2022-06-16,그렇게 아버지가 된다,8.87
1363,2022-06-16,천로역정: 천국을 찾아서,8.86
1364,2022-06-16,화양연화,8.81
1365,2022-06-16,아메리칸 셰프,8.75
1366,2022-06-16,배드 가이즈,8.69
1367,2022-06-16,걸어도 걸어도,8.63
1368,2022-06-16,라라랜드,8.62
1369,2022-06-16,태풍이 지나가고,8.60
1370,2022-06-16,드라이브 마이 카,8.42
